word,lex,gr.pos,parts,gloss,trans_ru,freq,affix
премьер-министрэу,премьер-министр,ADV,"['премьер', 'министр', 'эу']","['STEM', 'ADV']",премьер-министр,1586,"['root', 'suffix']"
джы,джы,ADV,['джы'],['STEM'],теперь,10139,['root']
обществэу,обществэ,ADV,"['обществ', 'эу']","['STEM', 'ADV']",общество,985,"['root', 'suffix']"
улӏэу,лӏы,ADV,"['у', 'лӏ', 'эу']","['2SG.ABS', 'STEM', 'ADV']",муж; мужчина,10,"['prefix', 'root', 'suffix']"
лъэпкъхэу,лъэпкъ,ADV,"['лъэпкъ', 'х', 'эу']","['STEM', 'PL', 'ADV']",сорт; род,207,"['root', 'suffix', 'suffix']"
джырэ,джы,ADV,"['джы', 'рэ']","['STEM', 'COORD']",теперь,3336,"['root', 'suffix']"
гущыӏэу,гущыӏэ,ADV,"['гущыӏ', 'эу']","['STEM', 'ADV']",слово; речь,474,"['root', 'suffix']"
уигъэшӏхэу,гъэ,ADV,"['у', 'и', 'гъэ', 'шӏ', 'х', 'эу']","['2SG.P', 'POSS', 'STEM', 'делать', 'PL', 'ADV']",год,1,"['prefix', 'prefix', 'root', 'suffix', 'suffix', 'suffix']"
президентэу,президент,ADV,"['президент', 'эу']","['STEM', 'ADV']",президент,2162,"['root', 'suffix']"
зэгъусэхэу,гъусэ,ADV,"['зэ', 'гъусэ', 'х', 'эу']","['REC.P', 'STEM', 'PL', 'ADV']",попутчик,2733,"['prefix', 'root', 'suffix', 'suffix']"
нэужым,нэужым,ADV,['нэужым'],['STEM'],"позже, после",5854,['root']
купэу,куп,ADV,"['куп', 'эу']","['STEM', 'ADV']",стая;толпа,1610,"['root', 'suffix']"
дэдэшъ,дэд,ADV,"['дэдэ', 'шъ']","['STEM', 'CS2']",только; очень,10,"['root', 'suffix']"
ишъыпкъэу,шъыпкъэ,ADV,"['и', 'шъыпкъ', 'эу']","['POSS', 'STEM', 'ADV']",правда,583,"['prefix', 'root', 'suffix']"
пчъагъэу,пчъагъэ,ADV,"['пчъагъ', 'эу']","['STEM', 'ADV']",количество; число,1193,"['root', 'suffix']"
критикэу,критикэ,ADV,"['критик', 'эу']","['STEM', 'ADV']",критика,54,"['root', 'suffix']"
клубэу,клуб,ADV,"['клуб', 'эу']","['STEM', 'ADV']",клуб,302,"['root', 'suffix']"
янэу,анэ,ADV,"['й', 'анэ', 'у']","['3PL.P+POSS', 'STEM', 'ADV']",мать,368,"['prefix', 'root', 'suffix']"
нахьыбэмкӏэ,нахь,ADV,"['нахьы', 'бэ', 'м', 'кӏэ']","['STEM', 'много', 'OBL', 'INS']",более,268,"['root', 'suffix', 'suffix', 'suffix']"
зэфэшъхьафэу,шъхьаф,ADV,"['зэ', 'фэ', 'шъхьаф', 'эу']","['REC.IO', 'BEN', 'STEM', 'ADV']",отдельный,1692,"['prefix', 'prefix', 'root', 'suffix']"
тедзагъэу,дзэ,ADV,"['те', 'дза', 'гъ', 'эу']","['LOC', 'STEM', 'PST', 'ADV']",армия,28,"['prefix', 'root', 'suffix', 'suffix']"
унашъоу,унашъо,ADV,"['унашъо', 'у']","['STEM', 'ADV']",указ,1377,"['root', 'suffix']"
шъэфэу,шъэфэу,ADV,['шъэфэу'],['STEM'],втайне; украдкой; втихомолку;-воровски,348,['root']
ишъузэу,шъуз,ADV,"['и', 'шъуз', 'эу']","['POSS', 'STEM', 'ADV']",женщина; жена,49,"['prefix', 'root', 'suffix']"
афэу,фэ,ADV,"['а', 'фэ', 'у']","['3PL.P', 'STEM', 'ADV']",жила,2,"['prefix', 'root', 'suffix']"
министрэу,министр,ADV,"['министр', 'эу']","['STEM', 'ADV']",министр,630,"['root', 'suffix']"
зиӏэу,ӏ,ADV,"['з', 'и', 'ӏ', 'эу']","['REL.P', 'POSS', 'STEM', 'ADV']",сей,691,"['prefix', 'prefix', 'root', 'suffix']"
тӏэкӏурэ,тӏэкӏу,ADV,"['тӏэкӏу', 'рэ']","['STEM', 'COORD']",немного,399,"['root', 'suffix']"
тэрэу,тэ,ADV,"['тэ', 'рэу']","['STEM', 'ADV']",мы,228,"['root', 'suffix']"
яунэхэу,унэ,ADV,"['й', 'а', 'унэ', 'х', 'эу']","['POSS', '3PL.P', 'STEM', 'PL', 'ADV']",дом,3,"['prefix', 'prefix', 'root', 'suffix', 'suffix']"
интернационалистхэу,интернационалист,ADV,"['интернационалист', 'х', 'эу']","['STEM', 'PL', 'ADV']",интернационалист,9,"['root', 'suffix', 'suffix']"
бзэу,бзэ,ADV,"['бз', 'эу']","['STEM', 'ADV']",язык; пружина; рессора,133,"['root', 'suffix']"
мафэу,мафэ,ADV,"['маф', 'эу']","['STEM', 'ADV']",день,814,"['root', 'suffix']"
уасэу,уасэ,ADV,"['уас', 'эу']","['STEM', 'ADV']",цена,1017,"['root', 'suffix']"
зэфэшъхьафэу,шъхьаф,ADV,"['зэ', 'фэ', 'шъхьаф', 'эу']","['RFL.IO', 'BEN', 'STEM', 'ADV']",отдельный,1692,"['prefix', 'prefix', 'root', 'suffix']"
патриотхэу,патриот,ADV,"['патриот', 'х', 'эу']","['STEM', 'PL', 'ADV']",патриот,50,"['root', 'suffix', 'suffix']"
гупсэу,гупсэ,ADV,"['гупс', 'эу']","['STEM', 'ADV']",милый,149,"['root', 'suffix']"
макӏэп,макӏэ,ADV,"['макӏэ', 'п']","['STEM', 'NEG']",мало,3473,"['root', 'suffix']"
ипроектэу,проект,ADV,"['и', 'проект', 'эу']","['POSS', 'STEM', 'ADV']",проект,95,"['prefix', 'root', 'suffix']"
анахьыжъхэм,нахь,ADV,"['а', 'нахьы', 'жъ', 'хэ', 'м']","['3PL.P', 'STEM', 'старый', 'PL', 'OBL']",более,70,"['prefix', 'root', 'suffix', 'suffix', 'suffix']"
лӏышъхьэу,лӏы,ADV,"['лӏы', 'шъхьэ', 'у']","['STEM', 'голова', 'ADV']",муж; мужчина,3173,"['root', 'suffix', 'suffix']"
почтэу,почтэ,ADV,"['почт', 'эу']","['STEM', 'ADV']",почта,22,"['root', 'suffix']"
уполномоченнэу,уполномоченный,ADV,"['уполномоченн', 'эу']","['STEM', 'ADV']",уполномоченный,194,"['root', 'suffix']"
нахьыжъыр,нахь,ADV,"['нахьы', 'жъы', 'р']","['STEM', 'старый', 'ABS']",более,94,"['root', 'suffix', 'suffix']"
илъэсэу,илъэс,ADV,"['илъэс', 'эу']","['STEM', 'ADV']",год,1408,"['root', 'suffix']"
итхьаматэу,тхьаматэ,ADV,"['и', 'тхьамат', 'эу']","['POSS', 'STEM', 'ADV']",глава,3954,"['prefix', 'root', 'suffix']"
псэу,псэ,ADV,"['пс', 'эу']","['STEM', 'ADV']",душа,564,"['root', 'suffix']"
лъапсэу,лъапсэ,ADV,"['лъапс', 'эу']","['STEM', 'ADV']",основа; база; корень,619,"['root', 'suffix']"
федэу,федэ,ADV,"['фед', 'эу']","['STEM', 'ADV']",выгода; польза,670,"['root', 'suffix']"
имыӏэу,ӏ,ADV,"['и', 'мы', 'ӏ', 'эу']","['POSS', 'NEG', 'STEM', 'ADV']",сей,1996,"['prefix', 'prefix', 'root', 'suffix']"
мылъкоу,мылъку,ADV,"['мылъку', 'эу']","['STEM', 'ADV']",имущество,922,"['root', 'suffix']"
законэу,закон,ADV,"['закон', 'эу']","['STEM', 'ADV']",закон,610,"['root', 'suffix']"
сурэтэу,сурэт,ADV,"['сурэт', 'эу']","['STEM', 'ADV']",картина; портрет; рисунок,264,"['root', 'suffix']"
пащэу,пащэ,ADV,"['пащ', 'эу']","['STEM', 'ADV']",глава; вождь,1327,"['root', 'suffix']"
ябаскетболистэу,баскетболист,ADV,"['й', 'а', 'баскетболист', 'эу']","['POSS', '3PL.P', 'STEM', 'ADV']",баскетболист,2,"['prefix', 'prefix', 'root', 'suffix']"
прогнозэу,прогноз,ADV,"['прогноз', 'эу']","['STEM', 'ADV']",прогноз,17,"['root', 'suffix']"
мыгъэпсыгъэу,гъэр,ADV,"['мы', 'гъэ', 'псы', 'гъ', 'эу']","['NEG', 'STEM', 'вода', 'PST', 'ADV']",год,3,"['prefix', 'root', 'suffix', 'suffix', 'suffix']"
нахьыбэу,нахь,ADV,"['нахьы', 'б', 'эу']","['STEM', 'много', 'ADV']",более,2470,"['root', 'suffix', 'suffix']"
сыдигъуи,сыдигъуи,ADV,['сыдигъуи'],['STEM'],никогда; вообще; исстари,2352,['root']
иминистрэу,министр,ADV,"['и', 'министр', 'эу']","['POSS', 'STEM', 'ADV']",министр,2294,"['prefix', 'root', 'suffix']"
хъунхэу,хъу,ADV,"['хъу', 'н', 'х', 'эу']","['STEM', 'MOD', 'PL', 'ADV']",самец,296,"['root', 'suffix', 'suffix', 'suffix']"
илӏыкӏохэу,лӏыкӏо,ADV,"['и', 'лӏыкӏо', 'х', 'эу']","['POSS', 'STEM', 'PL', 'ADV']","посредник, представитель",106,"['prefix', 'root', 'suffix', 'suffix']"
игуадзэу,гуадзэ,ADV,"['и', 'гуадз', 'эу']","['POSS', 'STEM', 'ADV']",приложение,3747,"['prefix', 'root', 'suffix']"
икъоу,къо,ADV,"['и', 'къо', 'у']","['POSS', 'STEM', 'ADV']",сын,2415,"['prefix', 'root', 'suffix']"
ежьырэу,ежь,ADV,"['ежьы', 'рэу']","['STEM', 'ADV']",сам,1337,"['root', 'suffix']"
етӏанэ,етӏанэ,ADV,['етӏанэ'],['STEM'],потом,4176,['root']
дэжь,дэжь,ADP,['дэжь'],['STEM'],возле,4319,['root']
ыкӏыбкӏэ,кӏыб,ADP,"['ы', 'кӏыб', 'кӏэ']","['3SG.P', 'STEM', 'INS']",сзади,107,"['prefix', 'root', 'suffix']"
уадэжь,дэжь,ADP,"['уа', 'дэжь']","['2SG.P', 'STEM']",к; возле,270,"['prefix', 'root']"
зыдэжь,дэжь,ADP,"['зы', 'дэжь']","['REL.P', 'STEM']",возле,41,"['prefix', 'root']"
дэжь,дэжь,ADP,['дэжь'],['STEM'],к; возле,4319,['root']
тадэжь,дэжь,ADP,"['та', 'дэжь']","['1PL.P', 'STEM']",возле,509,"['prefix', 'root']"
нэс,нэс,ADP,['нэс'],['STEM'],до,5850,['root']
ыдэжь,дэжь,ADP,"['ы', 'дэжь']","['3SG.P', 'STEM']",возле,1029,"['prefix', 'root']"
адэжь,дэжь,ADP,"['а', 'дэжь']","['3PL.P', 'STEM']",к; возле,1686,"['prefix', 'root']"
акӏыбкӏэ,кӏыб,ADP,"['а', 'кӏыб', 'кӏэ']","['3PL.P', 'STEM', 'новый']",сзади,31,"['prefix', 'root', 'suffix']"
ыуж,уж,ADP,"['ы', 'уж']","['3SG.P', 'STEM']",после,6416,"['prefix', 'root']"
адэжьэу,дэжь,ADP,"['а', 'дэжь', 'эу']","['3PL.P', 'STEM', 'ADV']",к; возле,3,"['prefix', 'root', 'suffix']"
нэсэу,нэс,ADP,"['нэс', 'эу']","['STEM', 'ADV']",до,1088,"['root', 'suffix']"
анэсэу,нэс,ADP,"['а', 'нэс', 'эу']","['3PL.P', 'STEM', 'ADV']",до,136,"['prefix', 'root', 'suffix']"
зыуж,уж,ADP,"['зы', 'уж']","['REL.P', 'STEM']",после,286,"['prefix', 'root']"
ыдэжькӏэ,дэжь,ADP,"['ы', 'дэжь', 'кӏэ']","['3SG.P', 'STEM', 'INS']",возле,116,"['prefix', 'root', 'suffix']"
ядэжь,дэжь,ADP,"['я', 'дэжь']","['3PL.P', 'STEM']",возле,526,"['prefix', 'root']"
ауж,уж,ADP,"['а', 'уж']","['3PL.P', 'STEM']",после,1697,"['prefix', 'root']"
дэжькӏэ,дэжь,ADP,"['дэжь', 'кӏэ']","['STEM', 'INS']",возле,123,"['root', 'suffix']"
адэжь,дэжь,ADP,"['а', 'дэжь']","['3PL.P', 'STEM']",возле,1686,"['prefix', 'root']"
шъуадэжь,дэжь,ADP,"['шъуа', 'дэжь']","['2PL.P', 'STEM']",возле,241,"['prefix', 'root']"
тадэжь,дэжь,ADP,"['та', 'дэжь']","['1PL.P', 'STEM']",к; возле,509,"['prefix', 'root']"
садэжь,дэжь,ADP,"['са', 'дэжь']","['1SG.P', 'STEM']",к; возле,341,"['prefix', 'root']"
шъуадэжь,дэжь,ADP,"['шъуа', 'дэжь']","['2PL.P', 'STEM']",к; возле,241,"['prefix', 'root']"
ыдэжькӏэ,дэжь,ADP,"['ы', 'дэжь', 'кӏэ']","['3SG.P', 'STEM', 'новый']",к; возле,116,"['prefix', 'root', 'suffix']"
ыкӏыб,кӏыб,ADP,"['ы', 'кӏыб']","['3SG.P', 'STEM']",сзади,286,"['prefix', 'root']"
адэжькӏэ,дэжь,ADP,"['а', 'дэжь', 'кӏэ']","['3PL.P', 'STEM', 'INS']",возле,42,"['prefix', 'root', 'suffix']"
адэжьи,дэжь,ADP,"['а', 'дэжь', 'и']","['3PL.P', 'STEM', 'ADD']",к; возле,14,"['prefix', 'root', 'suffix']"
садэжькӏэ,дэжь,ADP,"['са', 'дэжь', 'кӏэ']","['1SG.P', 'STEM', 'новый']",возле,17,"['prefix', 'root', 'suffix']"
ыдэжь,дэжь,ADP,"['ы', 'дэжь']","['3SG.P', 'STEM']",к; возле,1029,"['prefix', 'root']"
ыужкӏэ,уж,ADP,"['ы', 'уж', 'кӏэ']","['3SG.P', 'STEM', 'новый']",после,277,"['prefix', 'root', 'suffix']"
ыужкӏи,уж,ADP,"['ы', 'уж', 'кӏ', 'и']","['3SG.P', 'STEM', 'INS', 'ADD']",после,36,"['prefix', 'root', 'suffix', 'suffix']"
ыужкӏэ,уж,ADP,"['ы', 'уж', 'кӏэ']","['3SG.P', 'STEM', 'INS']",после,277,"['prefix', 'root', 'suffix']"
ядэжь,дэжь,ADP,"['я', 'дэжь']","['3PL.P', 'STEM']",к; возле,526,"['prefix', 'root']"
зыдэжь,дэжь,ADP,"['зы', 'дэжь']","['REL.P', 'STEM']",к; возле,41,"['prefix', 'root']"
садэжь,дэжь,ADP,"['са', 'дэжь']","['1SG.P', 'STEM']",возле,341,"['prefix', 'root']"
анэс,нэс,ADP,"['а', 'нэс']","['3PL.P', 'STEM']",до,113,"['prefix', 'root']"
уадэжь,дэжь,ADP,"['уа', 'дэжь']","['2SG.P', 'STEM']",возле,270,"['prefix', 'root']"
ыдэжькӏэ,дэжь,ADP,"['ы', 'дэжь', 'кӏэ']","['3SG.P', 'STEM', 'новый']",возле,116,"['prefix', 'root', 'suffix']"
дэжьа,дэжь,ADP,"['дэжь', 'а']","['STEM', 'Q']",к; возле,1,"['root', 'suffix']"
дэжькӏэ,дэжь,ADP,"['дэжь', 'кӏэ']","['STEM', 'INS']",к; возле,123,"['root', 'suffix']"
дэжькӏи,дэжь,ADP,"['дэжь', 'кӏ', 'и']","['STEM', 'INS', 'ADD']",возле,4,"['root', 'suffix', 'suffix']"
нэсмэ,нэс,ADP,"['нэс', 'мэ']","['STEM', 'OBL.PL']",до,13,"['root', 'suffix']"
зынэси,нэс,ADP,"['зы', 'нэс', 'и']","['REL.P', 'STEM', 'ADD']",до,4,"['prefix', 'root', 'suffix']"
дэжьи,дэжь,ADP,"['дэжь', 'и']","['STEM', 'ADD']",к; возле,38,"['root', 'suffix']"
ыкӏыбкӏэ,кӏыб,ADP,"['ы', 'кӏыб', 'кӏэ']","['3SG.P', 'STEM', 'новый']",сзади,107,"['prefix', 'root', 'suffix']"
аужрэ,уж,ADP,"['а', 'уж', 'рэ']","['3PL.P', 'STEM', 'COORD']",после,54,"['prefix', 'root', 'suffix']"
уауж,уж,ADP,"['уа', 'уж']","['2SG.P', 'STEM']",после,76,"['prefix', 'root']"
зэуж,уж,ADP,"['зэ', 'уж']","['REC.P', 'STEM']",после,75,"['prefix', 'root']"
акӏыб,кӏыб,ADP,"['а', 'кӏыб']","['3PL.P', 'STEM']",сзади,108,"['prefix', 'root']"
садэжькӏэ,дэжь,ADP,"['са', 'дэжь', 'кӏэ']","['1SG.P', 'STEM', 'INS']",возле,17,"['prefix', 'root', 'suffix']"
зыкӏыб,кӏыб,ADP,"['зы', 'кӏыб']","['REL.P', 'STEM']",сзади,33,"['prefix', 'root']"
уж,уж,ADP,['уж'],['STEM'],после,346,['root']
ядэжьхэм,дэжь,ADP,"['я', 'дэжь', 'хэ', 'м']","['3PL.P', 'STEM', 'PL', 'OBL']",возле,28,"['prefix', 'root', 'suffix', 'suffix']"
адэжькӏэ,дэжь,ADP,"['а', 'дэжь', 'кӏэ']","['3PL.P', 'STEM', 'новый']",возле,42,"['prefix', 'root', 'suffix']"
адэжькӏэ,дэжь,ADP,"['а', 'дэжь', 'кӏэ']","['3PL.P', 'STEM', 'INS']",к; возле,42,"['prefix', 'root', 'suffix']"
тадэжькӏэ,дэжь,ADP,"['та', 'дэжь', 'кӏэ']","['1PL.P', 'STEM', 'INS']",к; возле,30,"['prefix', 'root', 'suffix']"
ыужи,уж,ADP,"['ы', 'уж', 'и']","['3SG.P', 'STEM', 'ADD']",после,85,"['prefix', 'root', 'suffix']"
ыдэжькӏэ,дэжь,ADP,"['ы', 'дэжь', 'кӏэ']","['3SG.P', 'STEM', 'INS']",к; возле,116,"['prefix', 'root', 'suffix']"
ыдэжьи,дэжь,ADP,"['ы', 'дэжь', 'и']","['3SG.P', 'STEM', 'ADD']",к; возле,8,"['prefix', 'root', 'suffix']"
аужи,уж,ADP,"['а', 'уж', 'и']","['3PL.P', 'STEM', 'ADD']",после,14,"['prefix', 'root', 'suffix']"
аужкӏэ,уж,ADP,"['а', 'уж', 'кӏэ']","['3PL.P', 'STEM', 'INS']",после,22,"['prefix', 'root', 'suffix']"
сынэсмэ,нэс,ADP,"['сы', 'нэс', 'мэ']","['1SG.P', 'STEM', 'OBL.PL']",до,2,"['prefix', 'root', 'suffix']"
зынэсхэм,нэс,ADP,"['зы', 'нэс', 'хэ', 'м']","['REL.P', 'STEM', 'PL', 'OBL']",до,66,"['prefix', 'root', 'suffix', 'suffix']"
тадэжькӏэ,дэжь,ADP,"['та', 'дэжь', 'кӏэ']","['1PL.P', 'STEM', 'новый']",возле,30,"['prefix', 'root', 'suffix']"
тадэжькӏэ,дэжь,ADP,"['та', 'дэжь', 'кӏэ']","['1PL.P', 'STEM', 'INS']",возле,30,"['prefix', 'root', 'suffix']"
акӏыбхэр,кӏыб,ADP,"['а', 'кӏыб', 'хэ', 'р']","['3PL.P', 'STEM', 'PL', 'ABS']",сзади,6,"['prefix', 'root', 'suffix', 'suffix']"
тадэжьи,дэжь,ADP,"['та', 'дэжь', 'и']","['1PL.P', 'STEM', 'ADD']",к; возле,7,"['prefix', 'root', 'suffix']"
кӏыбкӏэ,кӏыб,ADP,"['кӏыб', 'кӏэ']","['STEM', 'INS']",сзади,12,"['root', 'suffix']"
зэнэсэу,нэс,ADP,"['зэ', 'нэс', 'эу']","['REC.P', 'STEM', 'ADV']",до,3,"['prefix', 'root', 'suffix']"
ужхэм,уж,ADP,"['уж', 'хэ', 'м']","['STEM', 'PL', 'OBL']",после,17,"['root', 'suffix', 'suffix']"
нэси,нэс,ADP,"['нэс', 'и']","['STEM', 'ADD']",до,83,"['root', 'suffix']"
ужмэ,уж,ADP,"['уж', 'мэ']","['STEM', 'OBL.PL']",после,12,"['root', 'suffix']"
зынэсри,нэс,ADP,"['зы', 'нэс', 'ри']","['REL.P', 'STEM', 'ADD']",до,2,"['prefix', 'root', 'suffix']"
дэжьми,дэжь,ADP,"['дэжь', 'м', 'и']","['STEM', 'OBL', 'ADD']",возле,11,"['root', 'suffix', 'suffix']"
ужхэр,уж,ADP,"['уж', 'хэ', 'р']","['STEM', 'PL', 'ABS']",после,11,"['root', 'suffix', 'suffix']"
ядэжьхэм,дэжь,ADP,"['я', 'дэжь', 'хэ', 'м']","['3PL.P', 'STEM', 'PL', 'OBL']",к; возле,28,"['prefix', 'root', 'suffix', 'suffix']"
шъуадэжькӏэ,дэжь,ADP,"['шъуа', 'дэжь', 'кӏэ']","['2PL.P', 'STEM', 'новый']",к; возле,6,"['prefix', 'root', 'suffix']"
дэжьи,дэжь,ADP,"['дэжь', 'и']","['STEM', 'ADD']",возле,38,"['root', 'suffix']"
зынэскӏэ,нэс,ADP,"['зы', 'нэс', 'кӏэ']","['REL.P', 'STEM', 'INS']",до,15,"['prefix', 'root', 'suffix']"
нэсхэу,нэс,ADP,"['нэс', 'х', 'эу']","['STEM', 'PL', 'ADV']",до,11,"['root', 'suffix', 'suffix']"
ужи,уж,ADP,"['уж', 'и']","['STEM', 'ADD']",после,20,"['root', 'suffix']"
адэжьрэ,дэжь,ADP,"['а', 'дэжь', 'рэ']","['3PL.P', 'STEM', 'COORD']",к; возле,2,"['prefix', 'root', 'suffix']"
акӏыбхэми,кӏыб,ADP,"['а', 'кӏыб', 'хэ', 'м', 'и']","['3PL.P', 'STEM', 'PL', 'OBL', 'ADD']",сзади,1,"['prefix', 'root', 'suffix', 'suffix', 'suffix']"
уадэжькӏэ,дэжь,ADP,"['уа', 'дэжь', 'кӏэ']","['2SG.P', 'STEM', 'новый']",к; возле,5,"['prefix', 'root', 'suffix']"
ыдэжьи,дэжь,ADP,"['ы', 'дэжь', 'и']","['3SG.P', 'STEM', 'ADD']",возле,8,"['prefix', 'root', 'suffix']"
адэ,адэ,PART,['адэ'],['STEM'],ну,2499,['root']
ашъыу,ашъыу,PART,['ашъыу'],['STEM'],ну,121,['root']
